game_date,tipoff_time_utc,away_team,home_team,away_score,home_score,home_win,point_diff,source_url
2025-12-27,2025-12-28 01:00:00+00:00,Indiana Pacers,Miami Heat,116,142,1,26,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-27,2025-12-28 01:00:00+00:00,Brooklyn Nets,Minnesota Timberwolves,123,107,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-27,2025-12-28 01:00:00+00:00,Utah Jazz,San Antonio Spurs,127,114,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-28,2025-12-29 02:00:00+00:00,Detroit Pistons,Los Angeles Clippers,99,112,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-28,2025-12-28 23:00:00+00:00,Memphis Grizzlies,Washington Wizards,112,116,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-28,2025-12-29 02:30:00+00:00,Sacramento Kings,Los Angeles Lakers,101,125,1,24,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-28,2025-12-28 20:30:00+00:00,Golden State Warriors,Toronto Raptors,127,141,1,14,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-28,2025-12-28 20:30:00+00:00,Philadelphia 76ers,Oklahoma City Thunder,104,129,1,25,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-28,2025-12-28 23:00:00+00:00,Boston Celtics,Portland Trail Blazers,108,114,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 03:30:00+00:00,Dallas Mavericks,Portland Trail Blazers,122,125,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 01:00:00+00:00,Cleveland Cavaliers,San Antonio Spurs,113,101,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 01:00:00+00:00,Atlanta Hawks,Oklahoma City Thunder,129,140,1,11,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 01:00:00+00:00,Indiana Pacers,Houston Rockets,119,126,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 01:00:00+00:00,Minnesota Timberwolves,Chicago Bulls,136,101,0,-35,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 01:00:00+00:00,New York Knicks,New Orleans Pelicans,130,125,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 00:30:00+00:00,Denver Nuggets,Miami Heat,123,147,1,24,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 00:30:00+00:00,Golden State Warriors,Brooklyn Nets,120,107,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 00:00:00+00:00,Phoenix Suns,Washington Wizards,115,101,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 00:00:00+00:00,Milwaukee Bucks,Charlotte Hornets,123,113,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-29,2025-12-30 00:30:00+00:00,Orlando Magic,Toronto Raptors,106,107,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-30,2025-12-31 01:00:00+00:00,Philadelphia 76ers,Memphis Grizzlies,139,136,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-30,2025-12-31 02:00:00+00:00,Boston Celtics,Utah Jazz,129,119,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-30,2025-12-31 03:30:00+00:00,Detroit Pistons,Los Angeles Lakers,128,106,0,-22,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-30,2025-12-31 04:00:00+00:00,Sacramento Kings,Los Angeles Clippers,90,131,1,41,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2026-01-01 00:00:00+00:00,New York Knicks,San Antonio Spurs,132,134,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2026-01-01 01:00:00+00:00,Washington Wizards,Milwaukee Bucks,114,113,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2026-01-01 00:30:00+00:00,Denver Nuggets,Toronto Raptors,106,103,0,-3,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2026-01-01 00:00:00+00:00,New Orleans Pelicans,Chicago Bulls,118,134,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2026-01-01 01:00:00+00:00,Portland Trail Blazers,Oklahoma City Thunder,95,124,1,29,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2025-12-31 20:00:00+00:00,Orlando Magic,Indiana Pacers,112,110,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2025-12-31 20:00:00+00:00,Minnesota Timberwolves,Atlanta Hawks,102,126,1,24,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2025-12-31 18:00:00+00:00,Golden State Warriors,Charlotte Hornets,132,125,0,-7,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2025-12-31,2025-12-31 20:30:00+00:00,Phoenix Suns,Cleveland Cavaliers,113,129,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-december.html
2026-01-01,2026-01-01 23:00:00+00:00,Houston Rockets,Brooklyn Nets,120,96,0,-24,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-01,2026-01-02 00:00:00+00:00,Miami Heat,Detroit Pistons,118,112,0,-6,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-01,2026-01-02 01:30:00+00:00,Philadelphia 76ers,Dallas Mavericks,123,108,0,-15,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-01,2026-01-02 03:00:00+00:00,Boston Celtics,Sacramento Kings,120,106,0,-14,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-01,2026-01-02 03:30:00+00:00,Utah Jazz,Los Angeles Clippers,101,118,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 03:00:00+00:00,Oklahoma City Thunder,Golden State Warriors,131,94,0,-37,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 02:00:00+00:00,Sacramento Kings,Phoenix Suns,102,129,1,27,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 01:00:00+00:00,Portland Trail Blazers,New Orleans Pelicans,122,109,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 01:00:00+00:00,Charlotte Hornets,Milwaukee Bucks,121,122,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 03:30:00+00:00,Memphis Grizzlies,Los Angeles Lakers,121,128,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 00:30:00+00:00,Atlanta Hawks,New York Knicks,111,99,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 00:30:00+00:00,Denver Nuggets,Cleveland Cavaliers,108,113,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 00:00:00+00:00,Brooklyn Nets,Washington Wizards,99,119,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 00:00:00+00:00,San Antonio Spurs,Indiana Pacers,123,113,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-02,2026-01-03 01:00:00+00:00,Orlando Magic,Chicago Bulls,114,121,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 03:30:00+00:00,Boston Celtics,Los Angeles Clippers,146,115,0,-31,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 01:30:00+00:00,Houston Rockets,Dallas Mavericks,104,110,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 01:00:00+00:00,Portland Trail Blazers,San Antonio Spurs,115,110,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 03:00:00+00:00,Utah Jazz,Golden State Warriors,114,123,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 00:30:00+00:00,Atlanta Hawks,Toronto Raptors,117,134,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 00:30:00+00:00,Philadelphia 76ers,New York Knicks,130,119,0,-11,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-03 22:00:00+00:00,Minnesota Timberwolves,Miami Heat,125,115,0,-10,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-03,2026-01-04 01:00:00+00:00,Charlotte Hornets,Chicago Bulls,112,99,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-04 19:00:00+00:00,Detroit Pistons,Cleveland Cavaliers,114,110,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-04 20:00:00+00:00,Indiana Pacers,Orlando Magic,127,135,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-04 20:30:00+00:00,Denver Nuggets,Brooklyn Nets,115,127,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-04 23:00:00+00:00,New Orleans Pelicans,Miami Heat,106,125,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-04 23:00:00+00:00,Minnesota Timberwolves,Washington Wizards,141,115,0,-26,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-05 01:00:00+00:00,Oklahoma City Thunder,Phoenix Suns,105,108,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-05 02:00:00+00:00,Milwaukee Bucks,Sacramento Kings,115,98,0,-17,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-04,2026-01-05 02:30:00+00:00,Memphis Grizzlies,Los Angeles Lakers,114,120,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 01:30:00+00:00,Denver Nuggets,Philadelphia 76ers,125,124,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 03:00:00+00:00,Golden State Warriors,Los Angeles Clippers,102,103,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 01:00:00+00:00,Charlotte Hornets,Oklahoma City Thunder,124,97,0,-27,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 03:00:00+00:00,Utah Jazz,Portland Trail Blazers,117,137,1,20,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 00:30:00+00:00,Atlanta Hawks,Toronto Raptors,100,118,1,18,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 00:00:00+00:00,New York Knicks,Detroit Pistons,90,121,1,31,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 01:00:00+00:00,Phoenix Suns,Houston Rockets,97,100,1,3,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-05,2026-01-06 00:30:00+00:00,Chicago Bulls,Boston Celtics,101,115,1,14,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-06,2026-01-07 00:00:00+00:00,Cleveland Cavaliers,Indiana Pacers,120,116,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-06,2026-01-07 00:00:00+00:00,Orlando Magic,Washington Wizards,112,120,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-06,2026-01-07 01:00:00+00:00,San Antonio Spurs,Memphis Grizzlies,105,106,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-06,2026-01-07 01:00:00+00:00,Miami Heat,Minnesota Timberwolves,94,122,1,28,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-06,2026-01-07 01:00:00+00:00,Los Angeles Lakers,New Orleans Pelicans,111,103,0,-8,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-06,2026-01-07 04:00:00+00:00,Dallas Mavericks,Sacramento Kings,100,98,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:00:00+00:00,Chicago Bulls,Detroit Pistons,93,108,1,15,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 03:00:00+00:00,Milwaukee Bucks,Golden State Warriors,113,120,1,7,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 02:30:00+00:00,Los Angeles Lakers,San Antonio Spurs,91,107,1,16,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 01:00:00+00:00,Utah Jazz,Oklahoma City Thunder,125,129,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 01:00:00+00:00,Phoenix Suns,Memphis Grizzlies,117,98,0,-19,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:30:00+00:00,Los Angeles Clippers,New York Knicks,111,123,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:00:00+00:00,Toronto Raptors,Charlotte Hornets,97,96,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:30:00+00:00,New Orleans Pelicans,Atlanta Hawks,100,117,1,17,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:00:00+00:00,Washington Wizards,Philadelphia 76ers,110,131,1,21,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 03:00:00+00:00,Houston Rockets,Portland Trail Blazers,102,103,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:00:00+00:00,Denver Nuggets,Boston Celtics,114,110,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-07,2026-01-08 00:30:00+00:00,Orlando Magic,Brooklyn Nets,104,103,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-08,2026-01-09 02:00:00+00:00,Dallas Mavericks,Utah Jazz,114,116,1,2,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-08,2026-01-09 00:00:00+00:00,Indiana Pacers,Charlotte Hornets,114,112,0,-2,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-08,2026-01-09 01:00:00+00:00,Cleveland Cavaliers,Minnesota Timberwolves,122,131,1,9,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 03:30:00+00:00,Milwaukee Bucks,Los Angeles Lakers,105,101,0,-4,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 03:00:00+00:00,Houston Rockets,Portland Trail Blazers,105,111,1,6,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 02:00:00+00:00,New York Knicks,Phoenix Suns,107,112,1,5,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 02:00:00+00:00,Atlanta Hawks,Denver Nuggets,110,87,0,-23,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 03:00:00+00:00,Sacramento Kings,Golden State Warriors,103,137,1,34,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 00:30:00+00:00,Los Angeles Clippers,Brooklyn Nets,121,105,0,-16,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 00:00:00+00:00,New Orleans Pelicans,Washington Wizards,128,107,0,-21,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 00:00:00+00:00,Philadelphia 76ers,Orlando Magic,103,91,0,-12,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 00:00:00+00:00,Toronto Raptors,Boston Celtics,117,125,1,8,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-09,2026-01-10 01:00:00+00:00,Oklahoma City Thunder,Memphis Grizzlies,117,116,0,-1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-10,2026-01-11 02:30:00+00:00,Charlotte Hornets,Utah Jazz,150,95,0,-55,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-10,2026-01-10 18:00:00+00:00,Minnesota Timberwolves,Cleveland Cavaliers,134,146,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-10,2026-01-11 00:00:00+00:00,Miami Heat,Indiana Pacers,99,123,1,24,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-10,2026-01-11 00:30:00+00:00,Los Angeles Clippers,Detroit Pistons,98,92,0,-6,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-10,2026-01-11 01:00:00+00:00,San Antonio Spurs,Boston Celtics,100,95,0,-5,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-10,2026-01-11 01:00:00+00:00,Dallas Mavericks,Chicago Bulls,107,125,1,18,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-12 02:00:00+00:00,Houston Rockets,Sacramento Kings,98,111,1,13,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-12 01:00:00+00:00,Milwaukee Bucks,Denver Nuggets,104,108,1,4,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-12 01:30:00+00:00,Atlanta Hawks,Golden State Warriors,124,111,0,-13,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-12 01:00:00+00:00,Washington Wizards,Phoenix Suns,93,112,1,19,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-12 00:00:00+00:00,Miami Heat,Oklahoma City Thunder,112,124,1,12,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-11 23:00:00+00:00,New York Knicks,Portland Trail Blazers,123,114,0,-9,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
2026-01-11,2026-01-11 23:00:00+00:00,Philadelphia 76ers,Toronto Raptors,115,116,1,1,https://www.basketball-reference.com/leagues/NBA_2026_games-january.html
